鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
南區,租賃房屋,臺南市南區健康路二段４２１號,0.0,,,,1150428,土地0建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0700715,265.71,5,2,4,有,無,無,33000,124,,0.0,0,,RPSNMLSJNHLGFCD68CC,整棟(戶)出租,無,1150501~1180430,無,熱水器,
東區,租賃房屋,臺南市東區東門路一段１４５號七樓之３,0.0,,,,1150422,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820809,24.37,1,0,1,有,有,有,8000,328,,0.0,0,台南市社會住宅包租代管公會版增辦第4期續租案件；,RPUNMLSJNHLGFCD88CC,獨立套房,有,1150510~1160109,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
東區,租賃房屋,臺南市東區林森路二段２１８號,0.0,,,,1150429,土地0建物1車位0,一層,12,店面(店鋪),住家用,鋼筋混凝土造,0730118,92.94,0,1,1,有,有,無,36000,387,,0.0,0,租金總額含管理費；,RPVNMLSJNHLGFCD98CC,,有,1150601~1180531,有,,
東區,租賃房屋,臺南市東區中華東路二段１９７號十七樓之３,0.0,,,,1150429,土地0建物1車位0,十七層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841106,75.06,2,2,1,有,有,有,15000,200,,0.0,0,台南市社會住宅包租代管公會版增辦第4期多人共同承租2；續租案件；,RPOOMLSJNHLGFCD38CC,整棟(戶)出租,有,1150601~1160531,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
南區,租賃房屋,臺南市南區新建路２４巷１號十三樓之１,0.0,,,,1150421,土地0建物1車位0,十三層,16,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0850727,186.07999999999998,4,2,2,有,有,有,17000,91,,0.0,0,國家住宅及都市更新中心社會住宅包租代管中央版第五期計畫租金總額含管理費；,RPPOMLSJNHLGFCD48CC,整棟(戶)出租,有,1150511~1160510,有,熱水器、洗衣機、電視機、冰箱,社會住宅代管
南區,租賃房屋,臺南市南區大同路二段４８２巷８０號七樓之１,0.0,,,,1150422,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1140124,158.22,3,2,2,有,有,有,25000,158,,0.0,0,國家住宅及都市更新中心社會住宅包租代管中央版第五期計畫未租賃車位，建物登記含有車位面積；,RPROMLSJNHLGFCD68CC,整棟(戶)出租,有,1150601~1180531,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
東區,租賃房屋,臺南市東區崇明路２７０號８樓之５,0.0,,,,1150430,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830825,78.6,2,2,1,有,有,有,19000,242,,0.0,0,參加公會版住宅包租代管五期計畫租金總額含管理費；,RPUOMLSJNHLGFCD98CC,整棟(戶)出租,有,1150501~1180430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
東區,租賃房屋,臺南市東區裕豐街２９號２樓之２,0.0,,,,1150430,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781124,29.11,1,1,1,有,有,有,5500,189,,0.0,0,參加公會版住宅包租代管五期計畫租金總額含管理費；,RPWOMLSJNHLGFCD56CC,獨立套房,有,1150501~1160430,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
東區,租賃房屋,臺南市東區裕農路７２６巷８弄３之１號,0.0,,,,1150430,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700919,99.09,3,2,2,有,無,有,18000,182,,0.0,0,參加公會版住宅包租代管五期計畫,RPXOMLSJNHLGFCD66CC,整棟(戶)出租,無,1150501~1160430,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
柳營區,租賃房屋,臺南市柳營區柳營路一段５３５號３樓之５,0.0,,,,1150429,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140414,77.65,2,2,2,有,無,有,11000,142,,0.0,0,參加公會版住宅包租代管五期計畫,RPPNMLSJNHLGFDD48CC,整棟(戶)出租,無,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
善化區,租賃房屋,臺南市善化區四維路２６號,0.0,,,,1150428,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1031222,261.49,6,0,6,有,無,有,15000,57,,0.0,0,台南市社會住宅包租代管公會版增辦第4期多人共同承租2；,RPQNMLSJNHLGFHD98CC,整棟(戶)出租,無,1150525~1160524,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
仁德區,租賃房屋,臺南市仁德區中正西路４００號３樓之２２,0.0,,,,1150429,土地0建物1車位0,三層,4,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0960920,13.629999999999999,1,1,1,有,有,有,3650,268,,0.0,0,租金總額含管理費；,RPUNMLSJNHLGFID86CC,整棟(戶)出租,有,1150505~1160504,有,冷氣、熱水器、電視機、冰箱,
永康區,租賃房屋+車位,臺南市永康區新行街２９１巷２２弄３號二樓之５,0.0,,,,1150425,土地0建物1車位1,二層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1100331,156.79,3,2,2,有,有,有,24038,153,坡道平面,0.0,0,租金已扣除每月管理費2962元,RPPNMLSJNHLGFKD56CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
永康區,租賃房屋,臺南市永康區中華路６１９巷２２弄２２號,0.0,,,,1150430,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0770806,29.75,7,0,7,有,無,有,8000,269,,0.0,0,多人共同承租2；租金總額含網路費；續租案件；,RPRNMLSJNHLGFKD76CC,分租套房,無,1150507~1160506,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
永康區,租賃房屋,臺南市永康區新民街８號,0.0,,,,1150430,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0971030,16.0,8,0,8,有,無,有,5000,313,,0.0,0,租金總額含水費；網路費；其他有線電視或MOD；續租案件；,RPSNMLSJNHLGFKD86CC,分租套房,無,1150701~1160630,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
永康區,租賃房屋,臺南市永康區東橋五路１８０號十四樓之２,0.0,,,,1150423,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1120818,81.03999999999999,1,1,1,有,有,有,16000,197,,0.0,0,臺南市不動產租賃公會民間住宅包租代管第五期計畫之物件。,RPSOMLSJNHLGFKD96CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
永康區,租賃房屋,臺南市永康區忠義街６０巷１號６樓之５,0.0,,,,1150428,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),辦公室。,鋼筋混凝土造,0840331,108.46000000000001,1,1,1,有,有,有,17500,161,,0.0,0,租金總額含管理費；未租賃車位，建物登記含有車位面積；,RPTOMLSJNHLGFKD07CC,整棟(戶)出租,有,1150510~1160509,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
永康區,租賃房屋,臺南市永康區中華路１９６之１１號,0.0,,,,1150423,土地0建物2車位0,八層,16,其他,辦公室。,鋼筋混凝土造,0790317,369.97,3,0,2,有,無,無,30000,81,,0.0,0,租金總額含管理費；水費；電費；含有多個門牌且未個別計算租金台南市永康區中華路196之10號；,RPVOMLSJNHLGFKD27CC,,有,1150614~1240413,有,,
永康區,租賃房屋,臺南市永康區永康里永中街２０號六樓,0.0,,,,1150428,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821110,97.08,3,2,2,有,有,有,14000,144,,0.0,0,台南市社會住宅包租代管第5期計畫中央版租金依照租金水準區間表評定,RPPNMLTJNHLGFKD66CC,整棟(戶)出租,有,1150505~1180504,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
永康區,租賃房屋,臺南市永康區中山南路１９５巷３２之１３號十樓之三,0.0,,,,1150422,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880317,65.61,3,1,1,有,有,有,11000,168,,0.0,0,台南市社會住宅包租代管第5期計畫中央版租金依照租金水準區間表評定,RPSNMLTJNHLGFKD96CC,整棟(戶)出租,有,1150520~1180519,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
北區,租賃房屋,臺南市北區開元路４８５巷４１弄８號十一樓之１,0.0,,,,1150426,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0891120,73.28,2,2,1,有,有,有,15000,205,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管第4期計畫公會版租金總額含管理費；續租案件；,RPPNMLKKNHLGFAD47CC,整棟(戶)出租,有,1150426~1160425,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中西區,租賃房屋,臺南市中西區忠義路二段３８巷６號六樓之１,0.0,,,,1150421,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701224,59.04,1,1,1,有,有,有,7000,119,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管增辦第4期計畫公會版續租案件；,RPTNMLKKNHLGFAD87CC,獨立套房,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北區,租賃房屋,臺南市北區崇安街７０巷８之３號,0.0,,,,1150421,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721207,97.36,3,1,2,有,無,有,13000,134,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管增辦第4期計畫公會版續租案件；,RPUNMLKKNHLGFAD97CC,整棟(戶)出租,無,1150505~1160504,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中西區,租賃房屋,臺南市中西區民權路一段１６巷２號,0.0,,,,1150422,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0570430,86.36,4,1,3,有,無,有,15000,174,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管增辦第4期計畫公會版多人共同承租2；續租案件；,RPWNMLKKNHLGFAD18CC,整棟(戶)出租,無,1150501~1160430,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
東區,租賃房屋,臺南市東區崇德路２６０號六樓之７,0.0,,,,1150422,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810813,30.950000000000003,1,1,1,有,有,有,5000,162,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管增辦第4期計畫公會版租金總額含管理費；續租案件；,RPRNMLKKNHLGFCD87CC,獨立套房,有,1150510~1170509,有,冷氣、熱水器、電視機、冰箱,社會住宅包租轉租
東區,租賃房屋,臺南市東區東寧路５３８巷５號三樓之２,0.0,,,,1150430,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780425,23.75,1,1,1,有,有,有,5800,244,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管增辦第4期計畫公會版租金總額含管理費；,RPSNMLKKNHLGFCD97CC,獨立套房,有,1150501~1160125,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
鹽水區,租賃房屋,臺南市鹽水區土庫８４號三樓之十七,0.0,,,,1150424,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820401,30.04,1,1,1,有,無,有,5800,193,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管第5期計畫中央版,RPPNMLKKNHLGFDD77CC,獨立套房,無,1150501~1160430,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
六甲區,租賃房屋,臺南市六甲區中山路４３巷５６之３號,0.0,,,,1150424,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0870721,180.21,3,2,2,有,無,有,18000,100,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管第5期計畫中央版,RPPNMLKKNHLGFFD97CC,整棟(戶)出租,無,1150425~1160424,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
官田區,租賃房屋,臺南市官田區復興街１２２號,0.0,,,,1150430,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0730423,109.23,3,1,3,有,無,有,13000,119,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管第5期計畫中央版多人共同承租3；,RPQNMLKKNHLGFFD08CC,整棟(戶)出租,無,1150501~1160430,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
安定區,租賃房屋,臺南市安定區許中營９０之２６號二樓之２,0.0,,,,1150421,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100225,83.72,2,1,2,有,有,有,15000,179,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管第4期計畫公會版續租案件；,RPPNMLKKNHLGFHD18CC,整棟(戶)出租,有,1150501~1160410,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
永康區,租賃房屋,臺南市永康區尚頂里南台街１７０號七樓之１０,0.0,,,,1150424,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850130,28.009999999999998,1,1,1,有,有,有,5700,203,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管增辦第4期計畫公會版租金總額含管理費；續租案件；,RPTNMLKKNHLGFKD88CC,獨立套房,有,1150501~1170430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
永康區,租賃房屋,臺南市永康區中華西街１２７巷１６之１號,0.0,,,,1150421,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701211,105.05,3,2,1,有,無,有,12000,114,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管增辦第4期計畫公會版多人共同承租2；,RPUNMLKKNHLGFKD98CC,整棟(戶)出租,無,1150515~1160514,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
永康區,租賃房屋,臺南市永康區新興街３５巷１５弄８之８號二樓,0.0,,,,1150421,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800123,69.41,2,1,1,有,有,有,10000,144,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管增辦第4期計畫公會版多人共同承租2；,RPVNMLKKNHLGFKD09CC,整棟(戶)出租,有,1150510~1160509,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
永康區,租賃房屋,臺南市永康區大橋里中華路８６２號八樓之９,0.0,,,,1150430,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861015,32.16,1,1,1,有,有,有,14500,451,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管增辦第4期計畫公會版續租案件；,RPWNMLKKNHLGFKD56CC,獨立套房,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
永康區,租賃房屋,臺南市永康區埔園里龍埔街５５０號七樓之３,0.0,,,,1150426,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840812,76.25,2,1,1,有,有,有,12000,157,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管增辦第4期計畫公會版租金總額含管理費；,RPXNMLKKNHLGFKD66CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機,社會住宅代管
永康區,租賃房屋,臺南市永康區中華路７巷２０弄３８號十一樓之３,0.0,,,,1150421,土地0建物1車位0,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840407,70.62,2,2,1,有,有,有,18000,255,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管第5期計畫中央版多人共同承租2；,RPPOMLKKNHLGFKD58CC,整棟(戶)出租,有,1150507~1160506,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
永康區,租賃房屋,臺南市永康區中華路７巷２０弄３６號六樓之３,0.0,,,,1150428,土地0建物1車位0,六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840407,84.81,2,2,1,有,有,有,9700,114,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管第5期計畫中央版租金總額含管理費；,RPQOMLKKNHLGFKD68CC,整棟(戶)出租,有,1150502~1160501,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
永康區,租賃房屋,臺南市永康區六合里中華路４１３巷１號七樓之五,0.0,,,,1150429,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840522,35.78,1,1,1,有,有,有,10900,305,,0.0,0,參加國家住宅及都市更新中心辦理社會住宅包租代管第5期計畫中央版,RPROMLKKNHLGFKD78CC,獨立套房,有,1150501~1160430,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
安平區,租賃房屋,臺南市安平區建平七街５５０號十六樓之５,0.0,,,,1150430,土地0建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1121108,91.59,2,2,2,有,有,有,20000,218,,0.0,0,參加公會版住宅包租代管四之一期計畫?租金總額含管理費；未租賃車位，建物登記含有車位面積；續租案件；,RPWNMLLKNHLGFAD28CC,整棟(戶)出租,有,1150501~1160430,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
中西區,租賃房屋,臺南市中西區武聖路６９巷９９弄２７號,0.0,,,,1150429,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0641124,86.0,4,2,2,有,無,有,16000,186,,0.0,0,參加公會版住宅包租代管四之一期計畫續租案件；,RPTOMLLKNHLGFAD08CC,整棟(戶)出租,無,1150501~1170430,無,冷氣、熱水器,社會住宅包租轉租
中西區,租賃房屋,臺南市中西區中成路１８號十八樓之７,0.0,,,,1150430,土地0建物1車位0,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860127,76.07000000000001,1,1,1,有,有,有,13000,171,,0.0,0,參加公會版住宅包租代管四期計畫續租案件；,RPVOMLLKNHLGFAD28CC,獨立套房,有,1150501~1160430,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
